segment_id,road_name,corridor_base,corridor_seq,corridor_type,start_lat,start_lon,end_lat,end_lon,_ring,_urb
754,Collector Rd Zone1-754,Collector Rd Zone1-754,0,Collector,12.910356289377676,77.6446797822506,12.912784215785466,77.64219091102525,1.0,Urban
755,Collector Rd Zone1-755,Collector Rd Zone1-754,1,Collector,12.912784215785466,77.64219091102525,12.914227160034475,77.6400325949498,1.0,Urban
756,Collector Rd Zone1-756,Collector Rd Zone1-756,0,Collector,12.964922716953375,77.52342417408786,12.961840207351338,77.52202166789561,1.0,Urban
757,Collector Rd Zone1-757,Collector Rd Zone1-757,0,Collector,13.024432750752093,77.61201246165297,13.022341276854483,77.61042078402927,1.0,Urban
758,Collector Rd Zone1-758,Collector Rd Zone1-758,0,Collector,13.015594199474029,77.50817018197904,13.013167468228211,77.50716200541088,1.0,Urban
759,Collector Rd Zone1-759,Collector Rd Zone1-759,0,Collector,12.90621801784556,77.56601756318969,12.905215764695747,77.56394613230393,1.0,Urban
760,Collector Rd Zone1-760,Collector Rd Zone1-760,0,Collector,12.90949292310104,77.51104478940393,12.910852634244376,77.51365861585226,1.0,Urban
761,Collector Rd Zone1-761,Collector Rd Zone1-760,1,Collector,12.910852634244376,77.51365861585226,12.91255296504166,77.51681731054795,1.0,Urban
762,Collector Rd Zone1-762,Collector Rd Zone1-762,0,Collector,12.91522460077507,77.56000708318905,12.916078211768227,77.56246370383647,1.0,Urban
763,Collector Rd Zone1-763,Collector Rd Zone1-763,0,Collector,12.913896143187511,77.62584129653568,12.915424627215392,77.62897487581816,1.0,Urban
764,Collector Rd Zone1-764,Collector Rd Zone1-764,0,Collector,13.040763604244647,77.62028879452443,13.038841555448194,77.62275486588597,1.0,Urban
765,Collector Rd Zone1-765,Collector Rd Zone1-765,0,Collector,13.063867903701766,77.54980255261025,13.065817597942825,77.55125294056462,1.0,Urban
766,Collector Rd Zone1-766,Collector Rd Zone1-766,0,Collector,13.007977797424244,77.54480391191154,13.008057314891955,77.54176426685048,1.0,Urban
767,Collector Rd Zone1-767,Collector Rd Zone1-766,1,Collector,13.008057314891955,77.54176426685048,13.008795200809674,77.53951585679475,1.0,Urban
768,Collector Rd Zone1-768,Collector Rd Zone1-768,0,Collector,13.039470875584017,77.57131277132248,13.037272331319558,77.57012979261482,1.0,Urban
769,Collector Rd Zone1-769,Collector Rd Zone1-768,1,Collector,13.037272331319558,77.57012979261482,13.035171888883085,77.56803925560064,1.0,Urban
770,Collector Rd Zone1-770,Collector Rd Zone1-770,0,Collector,12.893605072382503,77.66906999087323,12.89166537118309,77.67056400802296,1.0,Urban
771,Collector Rd Zone1-771,Collector Rd Zone1-771,0,Collector,13.022986597748895,77.63459992647537,13.024811289963194,77.63250656389637,1.0,Urban
772,Collector Rd Zone1-772,Collector Rd Zone1-772,0,Collector,12.919756570609769,77.5356515636374,12.922248607339917,77.53438416792505,1.0,Urban
773,Collector Rd Zone1-773,Collector Rd Zone1-772,1,Collector,12.922248607339917,77.53438416792505,12.92466935484991,77.53281785081133,1.0,Urban
774,Collector Rd Zone1-774,Collector Rd Zone1-774,0,Collector,12.928739219277785,77.52647890264082,12.92617707520362,77.52554351835956,1.0,Urban
775,Collector Rd Zone1-775,Collector Rd Zone1-775,0,Collector,13.001379123548627,77.64706875390755,13.000951712035151,77.64449714808579,1.0,Urban
776,Collector Rd Zone1-776,Collector Rd Zone1-776,0,Collector,12.967176118651413,77.69187312371231,12.968595691082406,77.68909187116122,1.0,Urban
777,Collector Rd Zone1-777,Collector Rd Zone1-776,1,Collector,12.968595691082406,77.68909187116122,12.96987639512272,77.68710267635527,1.0,Urban
778,Collector Rd Zone1-778,Collector Rd Zone1-778,0,Collector,13.038427876644713,77.55905889353114,13.036401481432646,77.55793303658622,1.0,Urban
779,Collector Rd Zone1-779,Collector Rd Zone1-779,0,Collector,13.05489749791778,77.60898351201124,13.054777415435497,77.6059864112276,1.0,Urban
780,Collector Rd Zone1-780,Collector Rd Zone1-779,1,Collector,13.054777415435497,77.6059864112276,13.054638223832756,77.60367199338019,1.0,Urban
781,Collector Rd Zone1-781,Collector Rd Zone1-781,0,Collector,13.023651055712902,77.54365420658847,13.021822839303503,77.54557658742857,1.0,Urban
782,Collector Rd Zone1-782,Collector Rd Zone1-782,0,Collector,12.875681046505287,77.59670897075914,12.872219660689495,77.59588005755347,1.0,Urban
783,Collector Rd Zone1-783,Collector Rd Zone1-782,1,Collector,12.872219660689495,77.59588005755347,12.86995538525307,77.59477864702114,1.0,Urban
784,Collector Rd Zone1-784,Collector Rd Zone1-784,0,Collector,12.90005566851502,77.66851409207162,12.90239255739245,77.67028199745378,1.0,Urban
785,Collector Rd Zone1-785,Collector Rd Zone1-784,1,Collector,12.90239255739245,77.67028199745378,12.905189526839091,77.67257423278932,1.0,Urban
786,Collector Rd Zone1-786,Collector Rd Zone1-786,0,Collector,12.918877649592728,77.6522251632928,12.915987138706939,77.65391411089661,1.0,Urban
787,Collector Rd Zone1-787,Collector Rd Zone1-787,0,Collector,12.9485770605335,77.66181354999952,12.950658206015301,77.65965996405902,1.0,Urban
788,Collector Rd Zone1-788,Collector Rd Zone1-788,0,Collector,13.018897355983574,77.67480870297082,13.017381227925918,77.67204765363248,1.0,Urban
789,Collector Rd Zone1-789,Collector Rd Zone1-789,0,Collector,12.893358643425731,77.58330119124567,12.893915866810689,77.58580943334441,1.0,Urban
790,Collector Rd Zone1-790,Collector Rd Zone1-790,0,Collector,13.027668815947468,77.57482784319795,13.02471701364348,77.5768865830459,1.0,Urban
791,Collector Rd Zone1-791,Collector Rd Zone1-790,1,Collector,13.02471701364348,77.5768865830459,13.022645830116472,77.57929870659662,1.0,Urban
792,Collector Rd Zone1-792,Collector Rd Zone1-792,0,Collector,12.891901941328854,77.6336981801794,12.88920186116834,77.6349791976281,1.0,Urban
793,Collector Rd Zone1-793,Collector Rd Zone1-793,0,Collector,13.074083420387657,77.62188370747208,13.073131332540466,77.61845682127739,1.0,Urban
794,Collector Rd Zone1-794,Collector Rd Zone1-794,0,Collector,13.026261614357521,77.50303317688098,13.028761679062317,77.50536776179344,1.0,Urban
795,Collector Rd Zone1-795,Collector Rd Zone1-795,0,Collector,13.043210461464112,77.55160359946538,13.040609275315564,77.55039941047653,1.0,Urban
796,Collector Rd Zone1-796,Collector Rd Zone1-796,0,Collector,12.932018164990133,77.69597090296355,12.933340227156886,77.69935785458074,1.0,Urban
797,Collector Rd Zone1-797,Collector Rd Zone1-797,0,Collector,12.945176322970948,77.49463379279163,12.946809970016053,77.49158525359195,1.0,Urban
798,Collector Rd Zone1-798,Collector Rd Zone1-797,1,Collector,12.946809970016053,77.49158525359195,12.9484951720995,77.48979755654968,1.0,Urban
799,Collector Rd Zone1-799,Collector Rd Zone1-799,0,Collector,12.891150680082115,77.57145918740797,12.893730543120563,77.5695081791673,1.0,Urban
800,Collector Rd Zone1-800,Collector Rd Zone1-799,1,Collector,12.893730543120563,77.5695081791673,12.896022599920203,77.56773738442007,1.0,Urban
801,Collector Rd Zone1-801,Collector Rd Zone1-801,0,Collector,12.91444863978022,77.64218978555775,12.917242841338284,77.64400324550127,1.0,Urban
802,Collector Rd Zone1-802,Collector Rd Zone1-802,0,Collector,12.892124338400386,77.52519073116075,12.894593173735784,77.5257599744724,1.0,Urban
803,Collector Rd Zone1-803,Collector Rd Zone1-803,0,Collector,12.90604663004462,77.58791870974791,12.908414269297866,77.58688857433575,1.0,Urban
804,Collector Rd Zone1-804,Collector Rd Zone1-803,1,Collector,12.908414269297866,77.58688857433575,12.910339974232295,77.58531801019147,1.0,Urban
805,Collector Rd Zone1-805,Collector Rd Zone1-805,0,Collector,12.912902161899988,77.56691399929372,12.915543277148144,77.5652519394033,1.0,Urban
806,Collector Rd Zone1-806,Collector Rd Zone1-806,0,Collector,12.899731585123334,77.52724715434913,12.90152083125672,77.52514159580392,1.0,Urban
807,Collector Rd Zone1-807,Collector Rd Zone1-806,1,Collector,12.90152083125672,77.52514159580392,12.902682512771623,77.52280341669439,1.0,Urban
808,Collector Rd Zone1-808,Collector Rd Zone1-808,0,Collector,12.895701333010422,77.66931227988842,12.89602661992883,77.66676935574401,1.0,Urban
809,Collector Rd Zone1-809,Collector Rd Zone1-809,0,Collector,12.92996044743942,77.51346200271054,12.927000055760764,77.51478207409826,1.0,Urban
810,Collector Rd Zone1-810,Collector Rd Zone1-810,0,Collector,13.011415779270175,77.69395280285272,13.013723617110141,77.6958455672268,1.0,Urban
811,Collector Rd Zone1-811,Collector Rd Zone1-811,0,Collector,13.04921649319645,77.59200419695628,13.046404765785228,77.59225353686546,1.0,Urban
812,Collector Rd Zone1-812,Collector Rd Zone1-812,0,Collector,12.983481807496217,77.68211529709976,12.98115965323575,77.67932133294471,1.0,Urban
813,Collector Rd Zone1-813,Collector Rd Zone1-813,0,Collector,12.870279041511353,77.61069230337584,12.873185146291858,77.61188021883709,1.0,Urban
814,Collector Rd Zone1-814,Collector Rd Zone1-813,1,Collector,12.873185146291858,77.61188021883709,12.875601295680166,77.61339397184442,1.0,Urban
815,Collector Rd Zone1-815,Collector Rd Zone1-815,0,Collector,12.903405977836842,77.51907216832186,12.901586047699745,77.52172332475317,1.0,Urban
816,Collector Rd Zone1-816,Collector Rd Zone1-816,0,Collector,12.90555613966544,77.6290883929889,12.906791839062125,77.62600639829684,1.0,Urban
817,Collector Rd Zone1-817,Collector Rd Zone1-817,0,Collector,12.969620347130192,77.52720763511142,12.971725518827242,77.52954184208303,1.0,Urban
818,Collector Rd Zone1-818,Collector Rd Zone1-818,0,Collector,12.957114417909336,77.69864094545905,12.959003440662627,77.70025951885263,1.0,Urban
819,Collector Rd Zone1-819,Collector Rd Zone1-818,1,Collector,12.959003440662627,77.70025951885263,12.961307093695094,77.70159521240434,1.0,Urban
820,Collector Rd Zone1-820,Collector Rd Zone1-820,0,Collector,12.978338900922592,77.49038969936451,12.977627955717034,77.48767891403602,1.0,Urban
821,Collector Rd Zone1-821,Collector Rd Zone1-821,0,Collector,12.962502338154122,77.65755878172855,12.9614287347709,77.66042886123262,1.0,Urban
822,Collector Rd Zone1-822,Collector Rd Zone1-822,0,Collector,12.914172175816612,77.60162267385398,12.914846303704794,77.5982513930856,1.0,Urban
823,Collector Rd Zone1-823,Collector Rd Zone1-823,0,Collector,12.977314333588138,77.69541509775165,12.975464717056573,77.69768580270267,1.0,Urban
824,Collector Rd Zone1-824,Collector Rd Zone1-824,0,Collector,12.97235047868781,77.52577063111828,12.971401933308044,77.52806547012447,1.0,Urban
825,Collector Rd Zone1-825,Collector Rd Zone1-825,0,Collector,12.923622066846162,77.64751161000868,12.923930398003453,77.6510985854421,1.0,Urban
826,Collector Rd Zone1-826,Collector Rd Zone1-826,0,Collector,13.031235343497174,77.52706653207207,13.034689907028186,77.5270404628684,1.0,Urban
827,Collector Rd Zone1-827,Collector Rd Zone1-827,0,Collector,12.877667717696209,77.61874888824175,12.880196294961745,77.62019998661485,1.0,Urban
828,Collector Rd Zone1-828,Collector Rd Zone1-828,0,Collector,12.902398108409853,77.56217676288617,12.900126726284494,77.56138424517812,1.0,Urban
829,Collector Rd Zone1-829,Collector Rd Zone1-828,1,Collector,12.900126726284494,77.56138424517812,12.896846825664465,77.56083121314474,1.0,Urban
830,Collector Rd Zone1-830,Collector Rd Zone1-830,0,Collector,13.046839327266095,77.51533749052024,13.048991810271017,77.51350780903522,1.0,Urban
831,Collector Rd Zone1-831,Collector Rd Zone1-831,0,Collector,13.05208750464591,77.56117892853507,13.050601444344169,77.56343378922445,1.0,Urban
832,Collector Rd Zone1-832,Collector Rd Zone1-832,0,Collector,13.031969873062097,77.61820755550292,13.035179246769886,77.61712127339221,1.0,Urban
833,Collector Rd Zone2-833,Collector Rd Zone2-833,0,Collector,13.02664392855266,77.70625928116678,13.027967759430796,77.70294951355194,2.0,Peri-Urban
834,Collector Rd Zone2-834,Collector Rd Zone2-834,0,Collector,13.033456635761922,77.44657392079614,13.033785549619989,77.45020704330142,2.0,Peri-Urban
835,Collector Rd Zone2-835,Collector Rd Zone2-835,0,Collector,12.844821839061304,77.65332618921018,12.844759008584935,77.65670715954423,2.0,Peri-Urban
836,Collector Rd Zone2-836,Collector Rd Zone2-836,0,Collector,13.010296819430046,77.76267723017885,13.013891104260983,77.76277704066167,2.0,Peri-Urban
837,Collector Rd Zone2-837,Collector Rd Zone2-837,0,Collector,12.849369338484909,77.57962261450969,12.850394098737725,77.57696369535086,2.0,Peri-Urban
838,Collector Rd Zone2-838,Collector Rd Zone2-838,0,Collector,13.022170410823298,77.72292204684547,13.023144283569017,77.72572528947468,2.0,Peri-Urban
839,Collector Rd Zone2-839,Collector Rd Zone2-839,0,Collector,12.915125566592865,77.44713963660813,12.917906925769989,77.44683337083096,2.0,Peri-Urban
840,Collector Rd Zone2-840,Collector Rd Zone2-840,0,Collector,12.955684555745709,77.46651312668547,12.955767441493162,77.46355380251711,2.0,Peri-Urban
841,Collector Rd Zone2-841,Collector Rd Zone2-841,0,Collector,12.853255184705588,77.62268638410846,12.852402135053614,77.62614723245342,2.0,Peri-Urban
842,Collector Rd Zone2-842,Collector Rd Zone2-842,0,Collector,12.952372808452267,77.72371573709147,12.952268020400163,77.72733417309975,2.0,Peri-Urban
843,Collector Rd Zone2-843,Collector Rd Zone2-843,0,Collector,13.04254361744522,77.48985866366128,13.040551831159645,77.49135952425803,2.0,Peri-Urban
844,Collector Rd Zone2-844,Collector Rd Zone2-844,0,Collector,13.011581551555366,77.75838153023808,13.014532675200087,77.75665152492843,2.0,Peri-Urban
845,Collector Rd Zone2-845,Collector Rd Zone2-844,1,Collector,13.014532675200087,77.75665152492843,13.016333527483757,77.75514969218004,2.0,Peri-Urban
846,Collector Rd Zone2-846,Collector Rd Zone2-846,0,Collector,12.876121974942796,77.50383966687478,12.876328963924896,77.50045226951403,2.0,Peri-Urban
847,Collector Rd Zone2-847,Collector Rd Zone2-847,0,Collector,12.821824738661803,77.65409129615537,12.824153154730027,77.651751770122,2.0,Peri-Urban
848,Collector Rd Zone2-848,Collector Rd Zone2-848,0,Collector,12.933403487697708,77.75627724917028,12.935567679119773,77.7583068699602,2.0,Peri-Urban
849,Collector Rd Zone2-849,Collector Rd Zone2-849,0,Collector,12.852938500868287,77.68892887936417,12.853532493320113,77.68634646772664,2.0,Peri-Urban
850,Collector Rd Zone2-850,Collector Rd Zone2-849,1,Collector,12.853532493320113,77.68634646772664,12.854689196125996,77.6833194793036,2.0,Peri-Urban
851,Collector Rd Zone2-851,Collector Rd Zone2-851,0,Collector,13.005722571997897,77.47472690546489,13.009108840735141,77.4738492523773,2.0,Peri-Urban
852,Collector Rd Zone2-852,Collector Rd Zone2-852,0,Collector,12.885373275444351,77.49003884637264,12.88302609399102,77.49043691347455,2.0,Peri-Urban
853,Collector Rd Zone2-853,Collector Rd Zone2-852,1,Collector,12.88302609399102,77.49043691347455,12.879670776724929,77.49119372841243,2.0,Peri-Urban
854,Collector Rd Zone2-854,Collector Rd Zone2-854,0,Collector,12.84944796725919,77.70825344010422,12.852086393722386,77.70791103007724,2.0,Peri-Urban
855,Collector Rd Zone2-855,Collector Rd Zone2-854,1,Collector,12.852086393722386,77.70791103007724,12.854792072214575,77.70801191062979,2.0,Peri-Urban
856,Collector Rd Zone2-856,Collector Rd Zone2-856,0,Collector,13.046197786598736,77.45451137972813,13.049374232627741,77.45501613079222,2.0,Peri-Urban
857,Collector Rd Zone2-857,Collector Rd Zone2-857,0,Collector,13.106860039413377,77.64477875839621,13.105531843854456,77.64669811989866,2.0,Peri-Urban
858,Collector Rd Zone2-858,Collector Rd Zone2-857,1,Collector,13.105531843854456,77.64669811989866,13.10367096641969,77.64977571586269,2.0,Peri-Urban
859,Collector Rd Zone2-859,Collector Rd Zone2-859,0,Collector,12.963847515329812,77.76079661021939,12.96615451633052,77.75816540844374,2.0,Peri-Urban
860,Collector Rd Zone2-860,Collector Rd Zone2-860,0,Collector,12.998372589154668,77.44690025385887,12.998434428425192,77.44924832256063,2.0,Peri-Urban
861,Collector Rd Zone2-861,Collector Rd Zone2-861,0,Collector,12.866687229499329,77.47161337646176,12.866577994981936,77.46864398667508,2.0,Peri-Urban
862,Collector Rd Zone2-862,Collector Rd Zone2-862,0,Collector,13.01785358274553,77.74562238368773,13.01993161072143,77.74381401122899,2.0,Peri-Urban
863,Collector Rd Zone2-863,Collector Rd Zone2-862,1,Collector,13.01993161072143,77.74381401122899,13.021867130913897,77.74228462156545,2.0,Peri-Urban
864,Collector Rd Zone2-864,Collector Rd Zone2-864,0,Collector,13.12434395071378,77.51084717547842,13.123090934156677,77.51311260473827,2.0,Peri-Urban
865,Collector Rd Zone2-865,Collector Rd Zone2-865,0,Collector,13.076840838359914,77.64650485037662,13.079267232575411,77.64634541784116,2.0,Peri-Urban
866,Collector Rd Zone2-866,Collector Rd Zone2-866,0,Collector,12.994511382774764,77.44255373921398,12.992392034076914,77.44021100307059,2.0,Peri-Urban
867,Collector Rd Zone2-867,Collector Rd Zone2-866,1,Collector,12.992392034076914,77.44021100307059,12.990235864865197,77.43776318541286,2.0,Peri-Urban
868,Collector Rd Zone2-868,Collector Rd Zone2-868,0,Collector,12.841288968014016,77.6221592386145,12.842547819688653,77.62449907896645,2.0,Peri-Urban
869,Collector Rd Zone2-869,Collector Rd Zone2-869,0,Collector,13.040417411733182,77.48645668207425,13.03877106482497,77.48952061170057,2.0,Peri-Urban
870,Collector Rd Zone2-870,Collector Rd Zone2-870,0,Collector,12.913738267289862,77.75124381243496,12.91446310287361,77.75473841140196,2.0,Peri-Urban
871,Collector Rd Zone2-871,Collector Rd Zone2-871,0,Collector,12.934669608663485,77.7428422247778,12.931769840974377,77.7417859700655,2.0,Peri-Urban
872,Collector Rd Zone2-872,Collector Rd Zone2-872,0,Collector,12.93066680524047,77.48120015988924,12.929595575467554,77.47905103806568,2.0,Peri-Urban
873,Collector Rd Zone2-873,Collector Rd Zone2-873,0,Collector,13.089267883385931,77.66777481375757,13.089830377089788,77.6710660281004,2.0,Peri-Urban
874,Collector Rd Zone2-874,Collector Rd Zone2-874,0,Collector,12.810594173195394,77.54569857123565,12.810785689719792,77.54270152452253,2.0,Peri-Urban
875,Collector Rd Zone2-875,Collector Rd Zone2-875,0,Collector,12.796842620617722,77.60383362328203,12.793646251689701,77.60323654476392,2.0,Peri-Urban
876,Collector Rd Zone2-876,Collector Rd Zone2-876,0,Collector,12.827295892290852,77.61180457787218,12.82983871349904,77.61040581138518,2.0,Peri-Urban
877,Collector Rd Zone2-877,Collector Rd Zone2-877,0,Collector,13.030749151840944,77.72547282247966,13.031214126295087,77.72773506934628,2.0,Peri-Urban
878,Collector Rd Zone2-878,Collector Rd Zone2-878,0,Collector,12.95464051390526,77.42767294595134,12.957051223921784,77.4281795675708,2.0,Peri-Urban
879,Collector Rd Zone2-879,Collector Rd Zone2-879,0,Collector,12.887506334720197,77.50650801850756,12.886211474762423,77.50906646348908,2.0,Peri-Urban
880,Collector Rd Zone2-880,Collector Rd Zone2-880,0,Collector,13.075112310432306,77.52318093573655,13.071711777087906,77.52317633902739,2.0,Peri-Urban
881,Collector Rd Zone2-881,Collector Rd Zone2-881,0,Collector,12.943056234195605,77.71869183790282,12.943047963663346,77.721810756684,2.0,Peri-Urban
882,Collector Rd Zone2-882,Collector Rd Zone2-882,0,Collector,12.794654003338605,77.5637630298804,12.792398247408519,77.56099945233537,2.0,Peri-Urban
883,Collector Rd Zone2-883,Collector Rd Zone2-882,1,Collector,12.792398247408519,77.56099945233537,12.790121433529475,77.55904801628465,2.0,Peri-Urban
884,Collector Rd Zone2-884,Collector Rd Zone2-884,0,Collector,12.850823262088062,77.64384321523045,12.854285803684151,77.64352132279156,2.0,Peri-Urban
885,Collector Rd Zone2-885,Collector Rd Zone2-884,1,Collector,12.854285803684151,77.64352132279156,12.856891456338559,77.64375918441385,2.0,Peri-Urban
886,Collector Rd Zone2-886,Collector Rd Zone2-886,0,Collector,12.834676640726205,77.53817314494675,12.831874276478946,77.53807367560592,2.0,Peri-Urban
887,Collector Rd Zone2-887,Collector Rd Zone2-887,0,Collector,12.907445330553939,77.71315546480668,12.909816753406538,77.71565802890025,2.0,Peri-Urban
888,Collector Rd Zone2-888,Collector Rd Zone2-888,0,Collector,12.978904761487968,77.4670279611532,12.976377660125179,77.46611303414582,2.0,Peri-Urban
889,Collector Rd Zone2-889,Collector Rd Zone2-889,0,Collector,12.947263560130002,77.75207915708378,12.950052441810145,77.75331648161612,2.0,Peri-Urban
890,Collector Rd Zone2-890,Collector Rd Zone2-890,0,Collector,13.06640112970646,77.73851971840713,13.064165938757341,77.73670408874656,2.0,Peri-Urban
891,Collector Rd Zone2-891,Collector Rd Zone2-891,0,Collector,13.101482885434105,77.48857683866251,13.104948311148696,77.48882339009113,2.0,Peri-Urban
892,Collector Rd Zone2-892,Collector Rd Zone2-892,0,Collector,13.006360304020584,77.71130640267502,13.004719224333815,77.7086532645801,2.0,Peri-Urban
893,Collector Rd Zone2-893,Collector Rd Zone2-893,0,Collector,12.92695576892925,77.73478352615204,12.924426354501614,77.73515738735226,2.0,Peri-Urban
894,Collector Rd Zone2-894,Collector Rd Zone2-894,0,Collector,12.939547945612135,77.46161873566844,12.942649550818821,77.46198911858151,2.0,Peri-Urban
895,Collector Rd Zone2-895,Collector Rd Zone2-895,0,Collector,13.032500754490899,77.43824787553298,13.031811088520909,77.43536346782734,2.0,Peri-Urban
896,Collector Rd Zone2-896,Collector Rd Zone2-896,0,Collector,13.092936837352383,77.6287068244388,13.093401250334862,77.63155243763164,2.0,Peri-Urban
897,Collector Rd Zone2-897,Collector Rd Zone2-897,0,Collector,13.121193010359258,77.51721499666964,13.121878087028687,77.51944270035659,2.0,Peri-Urban
898,Collector Rd Zone2-898,Collector Rd Zone2-897,1,Collector,13.121878087028687,77.51944270035659,13.122057454846074,77.52306934062662,2.0,Peri-Urban
899,Local Rd Zone2-899,Local Rd Zone2-899,0,Local,13.131850110566802,77.56344594461432,13.133589518253833,77.56224762423433,2.0,Peri-Urban
900,Local Rd Zone2-900,Local Rd Zone2-899,1,Local,13.133589518253833,77.56224762423433,13.1352498908249,77.56033007161189,2.0,Peri-Urban
901,Local Rd Zone2-901,Local Rd Zone2-901,0,Local,12.839325930085677,77.67230228544435,12.837210372516093,77.6712498519732,2.0,Peri-Urban
902,Local Rd Zone2-902,Local Rd Zone2-902,0,Local,13.06522351956074,77.46056292281499,13.063476722138493,77.46087613474542,2.0,Peri-Urban
903,Local Rd Zone2-903,Local Rd Zone2-903,0,Local,12.862172774098797,77.71571294511601,12.86307302396549,77.7175206411553,2.0,Peri-Urban
904,Local Rd Zone2-904,Local Rd Zone2-904,0,Local,13.006484622029786,77.75591173684256,13.008074342775112,77.75392866443802,2.0,Peri-Urban
905,Local Rd Zone2-905,Local Rd Zone2-905,0,Local,13.108373466256129,77.52493131082088,13.108240318491108,77.52768380538289,2.0,Peri-Urban
906,Local Rd Zone2-906,Local Rd Zone2-906,0,Local,12.919112287745303,77.49019799575167,12.918046827524963,77.49192719198632,2.0,Peri-Urban
907,Local Rd Zone2-907,Local Rd Zone2-907,0,Local,12.906075404384874,77.70822104148877,12.90748412943321,77.70611386193241,2.0,Peri-Urban
908,Local Rd Zone2-908,Local Rd Zone2-908,0,Local,12.868400217730022,77.44729710026861,12.869902291025454,77.44867158342572,2.0,Peri-Urban
909,Local Rd Zone2-909,Local Rd Zone2-908,1,Local,12.869902291025454,77.44867158342572,12.871259317506894,77.44945638174825,2.0,Peri-Urban
910,Local Rd Zone2-910,Local Rd Zone2-910,0,Local,12.946183512360745,77.70603101186363,12.94740377810163,77.70754057998445,2.0,Peri-Urban
911,Local Rd Zone2-911,Local Rd Zone2-911,0,Local,13.097271224722586,77.62092131882707,13.095591646763781,77.61941357105097,2.0,Peri-Urban
912,Local Rd Zone2-912,Local Rd Zone2-912,0,Local,12.972769274517255,77.70655164875056,12.970413531118746,77.70722856256585,2.0,Peri-Urban
913,Local Rd Zone2-913,Local Rd Zone2-913,0,Local,12.849804703843505,77.51135388076547,12.85160497283044,77.5116088929911,2.0,Peri-Urban
914,Local Rd Zone2-914,Local Rd Zone2-914,0,Local,12.995216113801423,77.47875137856566,12.997239970264616,77.477965172352,2.0,Peri-Urban
915,Local Rd Zone2-915,Local Rd Zone2-915,0,Local,13.001672875857254,77.46625471755708,12.999869396254066,77.46422453467358,2.0,Peri-Urban
916,Local Rd Zone2-916,Local Rd Zone2-915,1,Local,12.999869396254066,77.46422453467358,12.998211945596733,77.46316523513636,2.0,Peri-Urban
917,Local Rd Zone2-917,Local Rd Zone2-917,0,Local,12.910361475520503,77.69892732920964,12.912318415104894,77.6987711534317,2.0,Peri-Urban
918,Local Rd Zone2-918,Local Rd Zone2-918,0,Local,12.841205160767807,77.61167620627377,12.842718915739432,77.61146055726282,2.0,Peri-Urban
919,Local Rd Zone2-919,Local Rd Zone2-919,0,Local,12.954121625610016,77.77457000518353,12.952198394482101,77.77451959992021,2.0,Peri-Urban
920,Local Rd Zone2-920,Local Rd Zone2-920,0,Local,13.113551053855687,77.56788760846148,13.113411620624186,77.57046231942898,2.0,Peri-Urban
921,Local Rd Zone2-921,Local Rd Zone2-921,0,Local,13.050508478523104,77.49084922163098,13.048451634013384,77.49259782054395,2.0,Peri-Urban
922,Local Rd Zone2-922,Local Rd Zone2-922,0,Local,13.098964644411057,77.62044385644462,13.09719874188914,77.62190808144722,2.0,Peri-Urban
923,Local Rd Zone2-923,Local Rd Zone2-923,0,Local,12.958344616280836,77.75487166952189,12.956920204251368,77.75675078199532,2.0,Peri-Urban
924,Local Rd Zone2-924,Local Rd Zone2-924,0,Local,13.052227666124107,77.4845787212384,13.04991792334721,77.48342768681592,2.0,Peri-Urban
925,Local Rd Zone2-925,Local Rd Zone2-925,0,Local,12.86074639952142,77.59846098865671,12.862426952801858,77.60016268852424,2.0,Peri-Urban
926,Local Rd Zone2-926,Local Rd Zone2-926,0,Local,13.124971965279384,77.52871987595249,13.123155984087692,77.52724541929327,2.0,Peri-Urban
927,Local Rd Zone2-927,Local Rd Zone2-927,0,Local,13.040694131302837,77.7108879426547,13.039113887024934,77.71069169849322,2.0,Peri-Urban
928,Local Rd Zone2-928,Local Rd Zone2-928,0,Local,13.069648996725686,77.54544038815291,13.069512045610061,77.54697080157874,2.0,Peri-Urban
929,Local Rd Zone2-929,Local Rd Zone2-929,0,Local,13.096742012370656,77.62145527881057,13.09640034212169,77.62333463988332,2.0,Peri-Urban
930,Local Rd Zone2-930,Local Rd Zone2-930,0,Local,12.909268317868404,77.71463273365666,12.910641378391631,77.71552358918011,2.0,Peri-Urban
931,Local Rd Zone2-931,Local Rd Zone2-931,0,Local,13.133317814454443,77.51462326059664,13.131541977115777,77.5145749372103,2.0,Peri-Urban
932,Local Rd Zone2-932,Local Rd Zone2-932,0,Local,13.062728288318288,77.4556349571986,13.06461954755521,77.45413936077286,2.0,Peri-Urban
933,Local Rd Zone2-933,Local Rd Zone2-933,0,Local,13.089269086232832,77.53707535311045,13.091253020860627,77.53844666150626,2.0,Peri-Urban
934,Local Rd Zone2-934,Local Rd Zone2-933,1,Local,13.091253020860627,77.53844666150626,13.093356450924595,77.53923146916013,2.0,Peri-Urban
935,Local Rd Zone2-935,Local Rd Zone2-935,0,Local,13.02140009225544,77.4346645849744,13.020213157131057,77.43375114539553,2.0,Peri-Urban
936,Local Rd Zone2-936,Local Rd Zone2-935,1,Local,13.020213157131057,77.43375114539553,13.018544381768324,77.43279546649974,2.0,Peri-Urban
937,Local Rd Zone2-937,Local Rd Zone2-937,0,Local,12.95819859568023,77.73803112361975,12.95621415834317,77.73965765918992,2.0,Peri-Urban
